job_id,Year,Salary,remote_id,size_id,currency_id,experience_id,employment_id,position_id,country_id
9378,2024,91000,1,2,1,2,1,4,1
9379,2024,177000,1,2,1,2,1,4,1
9380,2024,117000,1,2,1,2,1,4,1
9381,2024,272400,1,1,1,1,1,1,1
9382,2024,261500,1,2,1,1,1,1,1
9383,2024,151300,1,2,1,1,1,1,1
9384,2024,165600,1,1,1,2,1,4,1
9385,2024,132480,1,1,1,2,1,4,1
9386,2024,290000,1,1,1,1,1,6,1
9387,2024,240000,1,1,1,1,1,6,1
9388,2024,170200,1,1,1,2,1,2,1
9389,2024,83900,1,1,1,2,1,2,1
9390,2024,133200,2,1,1,1,1,2,1
9391,2024,154500,2,1,1,2,1,2,1
9392,2024,131325,2,1,1,2,1,2,1
9393,2024,165830,2,1,1,1,1,2,1
9394,2024,147290,2,1,1,1,1,2,1
9395,2024,314200,1,1,1,1,1,1,1
9396,2024,211600,1,1,1,1,1,1,1
9397,2024,256000,1,1,1,2,1,3,1
9398,2024,303500,1,1,1,1,1,4,1
9399,2024,159800,1,1,1,1,1,4,1
9400,2024,226000,2,1,1,1,1,3,1
9401,2024,102000,1,1,1,1,1,4,1
9402,2024,180200,2,1,1,1,1,1,1
9403,2024,257500,2,1,1,1,1,6,1
9404,2024,175100,2,1,1,1,1,6,1
9405,2024,202000,1,1,1,1,1,4,1
9406,2024,93876,1,1,1,2,1,2,1
9407,2024,122500,1,1,1,1,1,4,1
9408,2024,104000,2,1,1,1,1,5,1
9409,2024,77000,2,1,1,1,1,5,1
9410,2024,143500,2,1,1,1,1,4,1
9411,2024,103500,2,1,1,1,1,4,1
9412,2024,129600,1,1,1,3,1,3,1
9413,2024,112200,1,1,1,3,1,3,1
9414,2024,232222,1,1,1,3,1,2,1
9415,2024,235400,2,1,1,1,1,2,1
9416,2024,183695,2,1,1,1,1,2,1
9417,2024,94920,1,1,1,2,1,2,1
9418,2024,72320,1,1,1,2,1,2,1
9419,2024,153600,1,1,1,3,1,4,1
9420,2024,115200,1,1,1,3,1,4,1
9421,2024,320500,1,1,1,1,1,4,1
9422,2024,232000,1,1,1,1,1,4,1
9423,2024,296020,1,1,1,1,1,1,1
9424,2024,156864,1,1,1,1,1,1,1
9425,2024,279400,2,1,1,1,1,2,1
9426,2024,242585,2,1,1,1,1,2,1
9427,2024,296300,1,1,1,2,1,2,1
9428,2024,172400,1,1,1,1,1,1,1
9429,2024,82100,1,1,1,1,1,1,1
9430,2024,280000,1,1,1,1,1,2,1
9431,2024,230000,2,1,1,4,1,4,1
9432,2024,180000,2,1,1,4,1,4,1
9433,2024,195700,1,2,1,2,1,2,1
9434,2024,118400,1,2,1,2,1,2,1
9435,2024,294700,1,2,1,1,1,1,1
9436,2024,170500,1,2,1,1,1,1,1
9437,2024,285670,1,1,1,2,1,4,1
9438,2024,207760,1,1,1,2,1,4,1
9439,2024,315000,1,1,1,2,1,6,1
9440,2024,227374,1,1,1,1,1,2,1
9441,2024,168426,1,1,1,1,1,2,1
9442,2024,234637,1,1,1,1,1,3,1
9443,2024,199441,1,1,1,1,1,3,1
9444,2024,203100,1,1,1,2,1,3,1
9445,2024,152100,1,1,1,2,1,3,1
9446,2024,147000,2,1,1,1,1,2,1
9447,2024,72800,1,1,1,2,1,2,1
9448,2024,255000,1,1,1,4,1,1,1
9449,2024,321500,2,1,1,2,1,1,1
9450,2024,214300,2,1,1,2,1,1,1
9451,2024,348000,1,1,1,2,1,4,1
9452,2024,96800,1,1,1,2,1,1,1
9453,2024,155000,2,1,1,1,1,5,1
9454,2024,283400,1,1,1,1,1,1,1
9455,2024,136300,1,1,1,1,1,1,1
9456,2024,206515,1,1,1,1,1,4,1
9457,2024,206315,1,1,1,1,1,4,1
9458,2024,275600,2,1,1,1,1,2,1
9459,2024,183800,2,1,1,1,1,2,1
9460,2024,296100,1,1,1,1,1,2,1
9461,2024,144500,1,1,1,1,1,2,1
9462,2024,400838,1,1,1,1,1,1,1
9463,2024,229163,1,1,1,1,1,1,1
9464,2024,40000,2,1,1,2,1,2,1
9465,2024,32000,2,1,1,2,1,2,1
9466,2024,196500,1,1,1,2,1,4,1
9467,2024,88000,2,1,1,2,1,2,1
9468,2024,79000,2,1,1,2,1,2,1
9469,2024,139809,1,1,1,2,1,4,1
9470,2024,141200,1,1,1,1,1,3,1
9471,2024,75400,1,1,1,1,1,3,1
9472,2024,135111,1,1,1,3,1,2,1
9473,2024,67555,1,1,1,3,1,2,1
9474,2024,234000,1,1,1,1,1,6,1
9475,2024,146000,1,1,1,1,1,6,1
9476,2024,96000,2,1,1,2,1,2,1
9477,2024,72000,2,1,1,2,1,2,1
9478,2024,82999,1,1,1,2,1,2,1
9479,2024,55333,1,1,1,2,1,2,1
9480,2024,46736,1,1,1,2,1,2,1
9481,2024,216000,2,1,1,2,1,2,1
9482,2024,200200,2,1,1,2,1,4,1
9483,2024,177747,2,1,1,2,1,4,1
9484,2024,200200,2,1,1,2,1,1,1
9485,2024,175000,2,1,1,2,1,1,1
9486,2024,408000,1,1,1,2,1,1,1
9487,2024,155000,1,1,1,3,1,2,1
9488,2024,89611,1,1,1,2,1,1,1
9489,2024,67151,1,1,1,2,1,1,1
9490,2024,179431,1,1,1,1,1,2,1
9491,2024,107658,1,1,1,1,1,2,1
9492,2024,110800,1,1,1,3,1,2,1
9493,2024,108300,1,1,1,2,1,2,1
9494,2024,72200,1,1,1,2,1,2,1
9495,2024,148000,1,1,1,2,1,2,1
9496,2024,88800,1,1,1,2,1,2,1
9497,2024,267500,1,1,1,4,1,2,1
9498,2024,170000,1,1,1,4,1,2,1
9499,2024,110000,1,1,1,3,1,5,1
9500,2024,297700,2,1,1,1,1,4,1
9501,2024,186300,2,1,1,1,1,4,1
9502,2024,164600,1,1,1,1,1,1,1
9503,2024,99200,1,1,1,1,1,1,1
9504,2024,155375,1,1,1,2,1,2,1
9505,2024,93225,1,1,1,2,1,2,1
9506,2024,179875,1,1,1,2,1,2,1
9507,2024,107925,1,1,1,2,1,2,1
9508,2024,85400,2,1,1,2,1,2,1
9509,2024,56900,2,1,1,2,1,2,1
9510,2024,287100,1,1,1,1,1,3,1
9511,2024,120300,1,1,1,1,1,3,1
9512,2024,85400,2,1,1,1,1,2,1
9513,2024,208250,1,1,1,1,1,5,1
9514,2024,124950,1,1,1,1,1,5,1
9515,2024,248400,1,1,1,1,1,4,1
9516,2024,140600,1,1,1,1,1,4,1
9517,2024,193800,1,1,1,3,1,2,1
9518,2024,106100,1,1,1,2,1,2,1
9519,2024,51800,1,1,1,2,1,2,1
9520,2024,67000,1,1,1,3,1,2,1
9521,2024,99400,2,1,1,2,1,2,1
9522,2024,59600,2,1,1,2,1,2,1
9523,2024,136200,1,1,1,3,1,2,1
9524,2024,67400,1,1,1,3,1,2,1
9525,2024,189750,1,1,1,1,1,4,1
9526,2024,139476,1,1,1,2,1,4,1
9527,2024,145990,1,1,1,1,1,4,1
9528,2024,176220,1,1,1,2,1,4,1
9529,2024,253000,2,1,1,2,1,1,1
9530,2024,92000,1,1,1,1,1,4,1
9531,2024,167200,2,1,1,1,1,5,1
9532,2024,129402,1,1,1,2,1,1,1
9533,2024,92430,1,1,1,2,1,1,1
9534,2024,379500,2,1,1,1,1,1,1
9535,2024,124400,1,1,1,1,1,2,1
9536,2024,92800,1,1,1,1,1,2,1
9537,2024,112781,2,1,1,3,1,1,1
9538,2024,83175,2,1,1,3,1,1,1
9539,2024,135830,1,1,1,2,1,2,1
9540,2024,84894,1,1,1,2,1,2,1
9541,2024,119500,2,1,1,1,1,2,1
9542,2024,251094,1,1,1,2,1,1,1
9543,2024,108472,1,1,1,2,1,1,1
9544,2024,43908,1,1,1,2,1,2,1
9545,2024,196075,1,1,1,2,1,1,1
9546,2024,85600,1,1,1,2,1,1,1
9547,2024,167900,1,1,1,2,1,3,1
9548,2024,87600,1,1,1,2,1,3,1
9549,2024,94400,1,1,1,3,1,2,1
9550,2024,53800,1,1,1,3,1,2,1
9551,2024,178200,2,1,1,1,1,4,1
9552,2024,74800,2,1,1,1,1,4,1
9553,2024,162225,1,1,1,2,1,2,1
9554,2024,64300,1,1,1,2,1,2,1
9555,2024,299792,1,1,1,2,1,2,1
9556,2024,187370,1,1,1,2,1,2,1
9557,2024,176700,1,1,1,1,1,1,1
9558,2024,168125,1,1,1,1,1,2,1
9559,2024,128840,1,1,1,1,1,2,1
9560,2024,158200,1,1,1,3,1,2,1
9561,2024,65600,1,1,1,3,1,2,1
9562,2024,295000,1,1,1,1,1,3,1
9563,2024,142000,1,1,1,2,1,3,1
9564,2024,301600,1,1,1,1,1,4,1
9565,2024,181000,1,1,1,1,1,4,1
9566,2024,301600,1,1,1,1,1,3,1
9567,2024,181000,1,1,1,1,1,3,1
9568,2024,122430,1,1,1,1,1,2,1
9569,2024,81620,1,1,1,1,1,2,1
9570,2024,98700,1,1,1,3,1,2,1
9571,2024,59400,1,1,1,3,1,2,1
9572,2024,107968,2,1,1,2,1,2,1
9573,2024,63511,2,1,1,2,1,2,1
9574,2024,258000,2,1,1,1,1,1,1
9575,2024,147500,1,1,1,4,1,2,1
9576,2024,145900,1,1,1,2,1,2,1
9577,2024,210700,1,1,1,2,1,2,1
9578,2024,99500,1,1,1,1,1,4,1
9579,2024,73581,1,1,1,3,1,2,1
9580,2024,111072,2,1,1,1,1,2,1
9581,2024,88858,2,1,1,1,1,2,1
9582,2024,85179,1,1,1,3,1,2,1
9583,2024,140160,1,1,1,1,1,2,1
9584,2024,93440,1,1,1,1,1,2,1
9585,2024,182000,2,1,1,1,1,2,1
9586,2024,58400,1,1,1,3,1,2,1
9587,2024,237600,1,1,1,2,1,2,1
9588,2024,139803,1,1,1,1,1,2,1
9589,2024,103331,1,1,1,1,1,2,1
9590,2024,192900,1,1,1,1,1,2,1
9591,2024,96350,1,1,1,2,1,4,1
9592,2024,69050,1,1,1,2,1,4,1
9593,2024,201250,1,1,1,2,1,1,1
9594,2024,157500,1,1,1,1,1,1,1
9595,2024,110000,1,1,1,2,1,5,1
9596,2024,177880,1,2,1,3,1,2,1
9597,2024,87700,1,2,1,3,1,2,1
9598,2024,201200,1,2,1,2,1,1,1
9599,2024,116300,1,2,1,2,1,1,1
9600,2024,140000,1,1,1,3,1,4,1
9601,2024,96720,2,1,1,3,1,2,1
9602,2024,83940,2,1,1,3,1,2,1
9603,2024,129617,1,1,1,1,1,2,1
9604,2024,90732,1,1,1,1,1,2,1
9605,2024,142000,1,1,1,1,1,4,1
9606,2024,289400,2,1,1,1,1,2,1
9607,2024,206700,2,1,1,1,1,2,1
9608,2024,216000,1,1,1,2,1,2,1
9609,2024,292500,2,1,1,4,1,2,1
9610,2024,227500,2,1,1,4,1,2,1
9611,2024,184900,1,1,1,2,1,4,1
9612,2024,247300,2,1,1,1,1,5,1
9613,2024,139900,2,1,1,1,1,5,1
9614,2024,260570,1,1,1,3,1,1,1
9615,2024,167030,1,1,1,3,1,1,1
9616,2024,135148,1,1,1,2,1,2,1
9617,2024,94604,1,1,1,2,1,2,1
9618,2024,245300,1,1,1,1,1,4,1
9619,2024,208505,1,1,1,1,1,4,1
9620,2024,151000,1,1,1,1,1,1,1
9621,2024,185619,1,1,1,3,1,1,1
9622,2024,108355,1,1,1,3,1,1,1
9623,2024,175633,1,1,1,3,1,1,1
9624,2024,101846,1,1,1,3,1,1,1
9625,2024,112713,1,1,1,2,1,1,1
9626,2024,237500,2,1,1,1,1,1,1
9627,2024,219000,2,1,1,1,1,1,1
9628,2024,132000,2,1,1,1,1,1,1
9629,2024,211300,1,1,1,1,1,3,1
9630,2024,101500,1,1,1,1,1,3,1
9631,2024,202800,1,1,1,1,1,1,1
9632,2024,91300,1,1,1,3,1,2,1
9633,2024,61100,1,1,1,3,1,2,1
9634,2024,89280,1,1,1,1,1,2,1
9635,2024,98400,1,1,1,2,1,2,1
9636,2024,179270,1,1,1,2,1,1,1
9637,2024,96038,1,1,1,2,1,1,1
9638,2024,304000,1,1,1,1,1,6,1
9639,2024,190000,1,1,1,1,1,6,1
9640,2024,137100,2,1,1,1,1,2,1
9641,2024,138278,1,1,1,3,1,2,1
9642,2024,86424,1,1,1,3,1,2,1
9643,2024,53800,1,1,1,2,1,4,1
9644,2024,209330,1,1,1,2,1,2,1
9645,2024,161755,1,1,1,2,1,2,1
9646,2024,225060,1,1,1,2,1,2,1
9647,2024,173910,1,1,1,2,1,2,1
9648,2024,86250,1,1,1,2,1,2,1
9649,2024,69722,1,1,1,2,1,2,1
9650,2024,135392,1,1,1,3,2,2,1
9651,2024,79643,1,1,1,3,2,2,1
9652,2024,149100,1,1,1,1,1,2,1
9653,2024,144300,2,1,1,1,1,4,1
9654,2024,104800,2,1,1,1,1,4,1
9655,2024,86940,1,1,1,3,1,2,1
9656,2024,38894,1,1,1,2,1,2,1
9657,2024,79800,1,1,1,3,1,2,1
9658,2024,213210,1,1,1,1,1,1,1
9659,2024,106605,1,1,1,1,1,1,1
9660,2024,206690,2,1,1,1,1,3,1
9661,2024,119800,2,1,1,1,1,3,1
9662,2024,59110,1,1,1,2,1,2,1
9663,2024,47760,1,1,1,2,1,2,1
9664,2024,125680,1,1,1,1,1,2,1
9665,2024,77100,1,1,1,1,1,2,1
9666,2024,79193,1,1,1,2,1,2,1
9667,2024,225396,1,1,1,1,1,1,1
9668,2024,276000,2,1,1,1,1,4,1
9669,2024,148000,2,1,1,1,1,4,1
9670,2024,30000,1,1,1,3,1,1,1
9671,2024,107784,1,1,1,4,1,1,1
9672,2024,60084,1,1,1,4,1,1,1
9673,2024,187909,1,1,1,2,1,1,1
9674,2024,268500,1,1,1,1,1,4,1
9675,2024,144500,1,1,1,1,1,4,1
9676,2024,165000,1,1,1,2,1,5,1
9677,2024,68604,1,1,1,1,1,2,1
9678,2024,56484,1,1,1,1,1,2,1
9679,2024,239190,2,1,1,1,1,4,1
9680,2024,142370,2,1,1,1,1,4,1
9681,2024,74088,1,1,1,2,1,2,1
9682,2024,61008,1,1,1,2,1,2,1
9683,2024,334750,2,1,1,2,1,1,1
9684,2024,175100,2,1,1,2,1,1,1
9685,2024,86000,2,1,1,2,1,2,1
9686,2024,306800,1,1,1,1,1,4,1
9687,2024,165200,1,1,1,1,1,4,1
9688,2024,321000,1,1,1,2,1,2,1
9689,2024,166363,1,1,1,2,1,1,1
9690,2024,103977,1,1,1,2,1,1,1
9691,2024,42700,1,1,1,3,1,2,1
9692,2024,112872,1,1,1,2,1,2,1
9693,2024,60816,1,1,1,2,1,2,1
9694,2024,105500,2,1,1,2,1,2,1
9695,2024,79685,1,1,1,3,1,2,1
9696,2024,154660,1,1,1,1,1,2,1
9697,2024,185000,1,1,1,2,1,3,1
9698,2024,200200,2,1,1,1,1,4,1
9699,2024,182541,2,1,1,1,1,4,1
9700,2024,103000,1,1,1,1,1,1,1
9701,2024,292128,2,1,1,1,1,3,1
9702,2024,141990,2,1,1,1,1,3,1
9703,2024,105000,2,1,1,2,1,3,1
9704,2024,180000,2,1,1,2,1,3,1
9705,2024,405000,1,1,1,2,1,1,1
9706,2024,260100,2,1,1,2,1,4,1
9707,2024,185800,2,1,1,2,1,4,1
9708,2024,289400,2,1,1,1,1,4,1
9709,2024,206700,2,1,1,1,1,4,1
9710,2024,179165,1,1,1,2,1,4,1
9711,2024,193034,1,1,1,1,1,2,1
9712,2024,267100,2,1,1,1,1,6,1
9713,2024,190800,2,1,1,1,1,6,1
9714,2024,203280,1,1,1,2,1,2,1
9715,2024,188586,1,1,1,2,1,2,1
9716,2024,345000,2,1,1,1,1,5,1
9717,2024,314000,1,1,1,1,1,1,1
9718,2024,221000,1,1,1,1,1,1,1
9719,2024,231000,1,1,1,2,1,6,1
9720,2024,154000,1,1,1,2,1,6,1
9721,2024,273000,1,1,1,4,1,1,1
9722,2024,182000,1,1,1,4,1,1,1
9723,2024,186000,1,1,1,2,1,6,1
9724,2024,124000,1,1,1,2,1,6,1
9725,2024,212500,1,1,1,1,1,2,1
9726,2024,260625,1,1,1,2,1,2,1
9727,2024,108100,1,1,1,2,1,2,1
9728,2024,69600,1,1,1,2,1,2,1
9729,2024,147877,1,1,1,2,1,5,1
9730,2024,75980,1,1,1,2,1,5,1
9731,2024,179820,1,1,1,2,1,4,1
9732,2024,124550,1,1,1,2,1,2,1
9733,2024,181600,2,1,1,2,1,2,1
9734,2024,116100,2,1,1,2,1,2,1
9735,2024,142700,1,1,1,4,1,2,1
9736,2024,128000,1,1,1,4,1,2,1
9737,2024,121900,1,1,1,3,1,2,1
9738,2024,79150,1,1,1,3,1,2,1
9739,2024,229000,1,1,1,2,1,1,1
9740,2024,171900,1,1,1,1,1,1,1
9741,2024,79600,1,1,1,1,1,1,1
9742,2024,187180,1,1,1,2,1,2,1
9743,2024,111410,1,1,1,2,1,2,1
9744,2024,164800,2,1,1,3,1,2,1
9745,2024,98090,2,1,1,3,1,2,1
9746,2024,184500,1,1,1,1,1,2,1
9747,2024,281100,1,1,1,2,1,1,1
9748,2024,146300,1,1,1,2,1,1,1
9749,2024,60300,1,1,1,1,1,2,1
9750,2024,284400,1,1,1,2,1,3,1
9751,2024,150700,1,1,1,2,1,3,1
9752,2024,167700,2,1,1,1,1,2,1
9753,2024,79800,2,1,1,1,1,2,1
9754,2024,48500,1,1,1,2,1,2,1
9755,2024,81000,1,1,1,1,1,5,1
9756,2024,243100,1,1,1,1,1,4,1
9757,2024,150260,1,1,1,1,1,1,1
9758,2024,112200,1,1,1,1,1,1,1
9759,2024,166200,1,1,1,1,1,2,1
9760,2024,245400,1,1,1,4,1,1,1
9761,2024,163600,1,1,1,4,1,1,1
9762,2024,79310,1,1,1,3,1,3,1
9763,2024,59400,1,1,1,3,1,3,1
9764,2024,237120,2,1,1,1,1,5,1
9765,2024,130000,2,1,1,1,1,5,1
9766,2024,222880,2,1,1,2,1,1,1
9767,2024,237440,2,1,1,2,1,1,1
9768,2024,108300,1,1,1,1,1,2,1
9769,2024,136100,1,1,1,1,1,4,1
9770,2024,276000,1,1,1,4,1,1,1
9771,2024,175000,1,1,1,4,1,1,1
9772,2024,200000,1,2,1,2,1,1,1
9773,2024,99500,1,2,1,2,1,1,1
9774,2024,223100,1,2,1,2,1,1,1
9775,2024,129100,1,2,1,2,1,1,1
9776,2024,182437,1,1,1,1,1,2,1
9777,2024,216500,2,1,1,1,1,2,1
9778,2024,142200,2,1,1,1,1,2,1
9779,2024,267905,2,1,1,1,1,2,1
9780,2024,223254,2,1,1,1,1,2,1
9781,2024,233400,2,1,1,1,1,2,1
9782,2024,163194,1,1,1,2,1,2,1
9783,2024,135000,1,1,1,4,1,3,1
9784,2024,180600,2,1,1,1,1,2,1
9785,2024,189000,2,1,1,2,1,2,1
9786,2024,136600,2,1,1,2,1,2,1
9787,2024,273000,1,1,1,2,1,1,1
9788,2024,289400,1,1,1,1,1,4,1
9789,2024,206700,1,1,1,1,1,4,1
9790,2024,208800,1,1,1,3,1,3,1
9791,2024,98300,1,1,1,3,1,3,1
9792,2024,176532,1,1,1,2,1,1,1
9793,2024,234900,1,1,1,1,1,2,1
9794,2024,136500,2,1,1,3,1,2,1
9795,2024,92800,2,1,1,3,1,2,1
9796,2024,91900,1,1,1,2,1,2,1
9797,2024,76900,1,1,1,2,1,2,1
9798,2024,64300,1,1,1,1,1,2,1
9799,2024,169000,1,1,1,2,1,4,1
9800,2024,146000,1,1,1,2,1,4,1
9801,2024,119000,2,1,1,2,1,1,1
9802,2024,89000,2,1,1,2,1,1,1
9803,2024,292000,1,1,1,1,1,1,1
9804,2024,331320,2,1,1,1,1,4,1
9805,2024,240960,2,1,1,1,1,4,1
9806,2024,285670,2,1,1,1,1,4,1
9807,2024,207760,2,1,1,1,1,4,1
9808,2024,215055,1,1,1,1,1,1,1
9809,2024,138945,1,1,1,1,1,1,1
9810,2024,200000,1,1,1,3,1,2,1
9811,2024,234000,1,1,1,1,1,3,1
9812,2024,176700,1,1,1,1,1,2,1
9813,2024,154000,2,1,1,3,1,2,1
9814,2024,94000,2,1,1,3,1,2,1
9815,2024,132000,1,1,1,2,1,2,1
9816,2024,166000,1,1,1,2,1,4,1
9817,2024,122246,1,1,1,1,1,2,1
9818,2024,88907,1,1,1,1,1,2,1
9819,2024,128000,1,1,1,3,1,4,1
9820,2024,175960,1,1,1,2,1,1,1
9821,2024,94747,1,1,1,2,1,1,1
9822,2024,89230,2,1,1,3,1,2,1
9823,2024,52488,2,1,1,3,1,2,1
9824,2024,143300,1,1,1,2,1,1,1
9825,2024,79600,1,1,1,2,1,1,1
9826,2024,255500,1,1,1,1,1,5,1
9827,2024,111000,1,1,1,1,1,5,1
9828,2024,40000,1,1,1,3,1,1,1
9829,2024,135000,1,1,1,2,3,3,1
9830,2024,110000,1,1,1,2,3,3,1
9831,2024,267500,1,1,1,1,1,2,1
9832,2024,227600,1,1,1,1,1,1,1
9833,2024,133900,1,1,1,1,1,1,1
9834,2024,156600,1,1,1,2,1,2,1
9835,2024,84200,1,1,1,2,1,2,1
9836,2024,161100,2,1,1,1,1,2,1
9837,2024,90900,2,1,1,1,1,2,1
9838,2024,122250,1,1,1,1,1,2,1
9839,2024,339250,2,1,1,2,1,4,1
9840,2024,242974,2,1,1,2,1,2,1
9841,2024,101239,2,1,1,2,1,2,1
9842,2024,143525,1,1,1,1,1,2,1
9843,2024,201066,1,1,1,1,1,2,1
9844,2024,170373,1,1,1,1,1,2,1
9845,2024,105120,1,1,1,4,1,2,1
9846,2024,70080,1,1,1,4,1,2,1
9847,2024,102864,2,1,1,2,1,6,1
9848,2024,67920,2,1,1,2,1,6,1
9849,2024,185000,2,1,1,4,1,1,1
9850,2024,157500,2,1,1,4,1,1,1
9851,2024,251500,1,1,1,2,1,1,1
9852,2024,215800,1,1,1,1,1,2,1
9853,2024,69200,2,1,1,1,1,2,1
9854,2024,66800,2,1,1,1,1,5,1
9855,2024,198000,2,1,1,1,1,1,1
9856,2024,202800,1,1,1,2,1,1,1
9857,2024,124200,1,1,1,2,1,1,1
9858,2024,139100,1,1,1,1,1,1,1
9859,2024,85300,1,1,1,1,1,1,1
9860,2024,154210,2,1,1,2,1,2,1
9861,2024,96450,2,1,1,2,1,2,1
9862,2024,144660,2,1,1,2,1,2,1
9863,2024,90480,2,1,1,2,1,2,1
9864,2024,312230,2,1,1,1,1,4,1
9865,2024,189250,2,1,1,1,1,4,1
9866,2024,211180,2,1,1,1,1,5,1
9867,2024,127890,2,1,1,1,1,5,1
9868,2024,130100,1,1,1,1,1,2,1
9869,2024,173450,1,1,1,3,1,1,1
9870,2024,126200,1,1,1,3,1,1,1
9871,2024,112500,1,2,1,2,1,1,1
9872,2024,52700,1,2,1,2,1,1,1
9873,2024,135000,2,1,1,4,1,1,1
9874,2024,110000,2,1,1,4,1,1,1
9875,2024,211000,2,1,1,1,1,2,1
9876,2024,207204,1,1,1,1,1,2,1
9877,2024,199234,1,1,1,1,1,2,1
9878,2024,90000,1,1,1,3,3,2,1
9879,2024,80000,1,1,1,3,3,2,1
9880,2024,303050,1,1,1,1,1,1,1
9881,2024,202350,1,1,1,1,1,1,1
9882,2024,253800,2,1,1,1,1,1,1
9883,2024,158000,2,1,1,1,1,1,1
9884,2024,208000,1,1,1,1,1,6,1
9885,2024,141340,1,1,1,1,1,6,1
9886,2024,116900,1,1,1,2,1,1,1
9887,2024,139650,1,1,1,3,1,1,1
9888,2024,106590,1,1,1,3,1,1,1
9889,2024,38000,1,1,1,2,1,2,1
9890,2024,234000,1,1,1,2,1,4,1
9891,2024,282900,1,1,1,1,1,1,1
9892,2024,177100,1,1,1,1,1,1,1
9893,2024,332100,1,1,1,1,1,1,1
9894,2024,207900,1,1,1,1,1,1,1
9895,2024,319000,1,1,1,1,1,4,1
9896,2024,155550,1,1,1,1,1,4,1
9897,2024,103700,1,1,1,1,1,4,1
9898,2024,150895,1,1,1,1,1,4,1
9899,2024,120715,1,1,1,1,1,4,1
9900,2024,101000,1,1,1,1,1,1,1
9901,2024,91000,1,1,1,2,1,1,1
9902,2024,183750,1,1,1,2,1,4,1
9903,2024,147000,1,1,1,3,1,3,1
9904,2024,249700,2,1,1,1,1,2,1
9905,2024,156300,2,1,1,1,1,2,1
9906,2024,134550,1,1,1,1,1,2,1
9907,2024,99450,1,1,1,1,1,2,1
9908,2024,220000,2,1,1,2,1,2,1
9909,2024,292000,1,1,1,4,1,1,1
9910,2024,91990,2,1,1,3,1,2,1
9911,2024,61320,2,1,1,3,1,2,1
9912,2024,106700,1,1,1,2,1,2,1
9913,2024,252450,1,1,1,1,1,2,1
9914,2024,340300,1,2,1,1,1,2,1
9915,2024,196900,1,2,1,1,1,2,1
9916,2024,106500,1,1,1,1,1,2,1
9917,2024,248000,2,1,1,1,1,4,1
9918,2024,139000,2,1,1,1,1,4,1
9919,2024,251950,1,1,1,1,1,1,1
9920,2024,183100,1,1,1,1,1,1,1
9921,2024,125945,1,1,1,1,1,2,1
9922,2024,100756,1,1,1,1,1,2,1
9923,2024,150000,2,1,1,2,3,2,1
9924,2024,144000,2,1,1,2,3,2,1
9925,2024,399000,1,1,1,4,1,1,1
9926,2024,278000,1,1,1,4,1,1,1
9927,2024,467998,2,1,1,1,1,4,1
9928,2024,227299,2,1,1,1,1,4,1
9929,2024,166000,2,1,1,2,1,2,1
9930,2024,179688,2,1,1,2,1,2,1
9931,2024,132813,2,1,1,2,1,2,1
9932,2024,307000,1,1,1,4,1,3,1
9933,2024,242000,1,1,1,4,1,3,1
9934,2024,172551,1,1,1,1,1,4,1
9935,2024,74800,1,1,1,2,1,1,1
9936,2024,265000,2,1,1,1,1,6,1
9937,2024,200000,2,1,1,1,1,6,1
9938,2024,550000,1,1,1,1,1,3,1
9939,2024,310000,1,1,1,1,1,3,1
9940,2024,305600,2,1,1,1,1,3,1
9941,2024,229200,2,1,1,1,1,3,1
9942,2024,149850,2,1,1,1,1,2,1
9943,2024,182400,2,1,1,2,1,2,1
9944,2024,76000,2,1,1,2,1,2,1
9945,2024,430000,1,1,1,1,1,4,1
9946,2024,182000,1,1,1,2,1,4,1
9947,2024,210255,1,1,1,1,1,1,1
9948,2024,139200,1,1,1,2,1,2,1
9949,2024,252500,2,1,1,1,1,2,1
9950,2024,182300,2,1,1,1,1,2,1
9951,2024,177747,1,1,1,1,1,4,1
9952,2024,157000,1,1,1,2,1,5,1
9953,2024,111000,1,1,1,2,1,5,1
9954,2024,91000,1,1,1,1,1,2,1
9955,2024,142200,1,1,1,1,1,2,1
9956,2024,85300,1,1,1,1,1,2,1
9957,2024,79616,1,1,1,2,1,2,1
9958,2024,162000,1,1,1,2,1,2,1
9959,2024,195000,2,1,1,1,1,4,1
9960,2024,178500,1,1,1,1,1,2,1
9961,2024,119000,1,1,1,3,1,3,1
9962,2024,91550,1,1,1,3,1,2,1
9963,2024,65350,1,1,1,3,1,2,1
9964,2024,265080,1,1,1,4,1,1,1
9965,2024,176720,1,1,1,4,1,1,1
9966,2024,391406,1,1,1,1,1,2,1
9967,2024,169088,1,1,1,1,1,2,1
9968,2024,144600,1,1,1,1,1,1,1
9969,2024,81500,1,1,1,1,1,5,1
9970,2024,327500,1,1,1,1,1,4,1
9971,2024,80000,2,1,1,3,1,4,1
9972,2024,127200,1,1,1,3,1,2,1
9973,2024,168200,1,1,1,1,1,2,1
9974,2024,195840,1,1,1,2,1,4,1
9975,2024,85920,1,1,1,2,1,4,1
9976,2024,117343,1,1,1,1,1,2,1
9977,2024,78230,1,1,1,1,1,2,1
9978,2024,263900,1,1,1,1,1,3,1
9979,2024,195100,1,1,1,1,1,3,1
9980,2024,44000,1,1,1,3,1,4,1
9981,2024,231540,1,1,1,4,1,2,1
9982,2024,171350,1,1,1,2,1,1,1
9983,2024,104550,1,1,1,2,1,1,1
